taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
1244982	Gymnetron rostellum (J.F.W.Herbst, 1795)	1244982	Gymnetron rostellum (J.F.W.Herbst, 1795)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Gymnetron	1244876	Gymnetron rostellum	1244982	
7405719	Atheta negligens (Mulsant & Rey, 1873)	10514297	Mocyta negligens (Mulsant & Rey, 1873)	8	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Mocyta	1042440	Mocyta negligens	10514297	
4452691	Cychramus luteus (Fabricius, 1787)	4452691	Cychramus luteus (Fabricius, 1787)	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Nitidulidae	7840	Cychramus	4404711	Cychramus luteus	4452691	
4444865	Eusphalerum sorbi (Gyllenhal, 1810)	4444865	Eusphalerum sorbi (Gyllenhal, 1810)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Eusphalerum	4407879	Eusphalerum sorbi	4444865	
1684314	Isophya kraussii Brunner von Wattenwyl, 1878	1684314	Isophya kraussii Brunner von Wattenwyl, 1878	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Orthoptera	1458	Tettigoniidae	3991	Isophya	1684259	Isophya kraussii	1684314	LC
5754974	Anchomenus dorsalis (Pontoppidan, 1763)	5754974	Anchomenus dorsalis (Pontoppidan, 1763)	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Anchomenus	5430891	Anchomenus dorsalis	5754974	
4456440	Cis rugulosus Mellié, 1848	4456440	Cis rugulosus Mellié, 1848	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Ciidae	3794	Cis	1045659	Cis rugulosus	4456440	
4451102	Enicmus brevicornis (Mannerheim, 1844)	4451102	Enicmus brevicornis (Mannerheim, 1844)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Latridiidae	7834	Enicmus	4405061	Enicmus brevicornis	4451102	
4453676	Xylita laevigata (Hellenius, 1786)	4453676	Xylita laevigata (Hellenius, 1786)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Melandryidae	4741	Xylita	4404946	Xylita laevigata	4453676	
4428236	Microcara testacea (Linnaeus, 1767)	4428236	Microcara testacea (Linnaeus, 1767)	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Scirtidae	7849	Microcara	1161940	Microcara testacea	4428236	
5874849	Aleochara brevipennis Gravenhorst, 1806	5874849	Aleochara brevipennis Gravenhorst, 1806	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Aleochara	1040722	Aleochara brevipennis	5874849	
1036216	Bembidion lampros (Herbst, 1784)	1036216	Bembidion lampros (Herbst, 1784)	31	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Bembidion	1035920	Bembidion lampros	1036216	
4458797	Grammoptera ruficornis (Fabricius, 1781)	4458797	Grammoptera ruficornis (Fabricius, 1781)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cerambycidae	5602	Grammoptera	10850628	Grammoptera ruficornis	4458797	
5874786	Atheta aeneipennis (C.G.Thomson, 1856)	5874786	Atheta aeneipennis (C.G.Thomson, 1856)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Atheta	1040903	Atheta aeneipennis	5874786	
1042420	Placusa tachyporoides (Waltl, 1838)	1042420	Placusa tachyporoides (Waltl, 1838)	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Placusa	1042415	Placusa tachyporoides	1042420	
4482969	Macrosteles viridigriseus (Edwards, 1924)	4482969	Macrosteles viridigriseus (Edwards, 1924)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cicadellidae	9647	Macrosteles	2039592	Macrosteles viridigriseus	4482969	
7859738	Oxymirus cursor (Linnaeus, 1758)	7859738	Oxymirus cursor (Linnaeus, 1758)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cerambycidae	5602	Oxymirus	1106279	Oxymirus cursor	7859738	
4444700	Phloeonomus pusillus (Gravenhorst, 1806)	4444700	Phloeonomus pusillus (Gravenhorst, 1806)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Phloeonomus	4444699	Phloeonomus pusillus	4444700	
4458628	Schizotus pectinicornis (Linnaeus, 1758)	4458628	Schizotus pectinicornis (Linnaeus, 1758)	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Pyrochroidae	4756	Schizotus	4404985	Schizotus pectinicornis	4458628	
4437956	Stenus fossulatus Erichson, 1840	4437956	Stenus fossulatus Erichson, 1840	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Stenus	9025291	Stenus fossulatus	4437956	
5743100	Platycerus caraboides (Linneaus, 1758)	5743100	Platycerus caraboides (Linneaus, 1758)	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Lucanidae	3263244	Platycerus	8363597	Platycerus caraboides	5743100	
2020737	Acalypta carinata (Panzer, 1806)	2020737	Acalypta carinata (Panzer, 1806)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Tingidae	7899	Acalypta	2020735	Acalypta carinata	2020737	
4453611	Conopalpus testaceus (Olivier, 1790)	4453611	Conopalpus testaceus (Olivier, 1790)	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Melandryidae	4741	Conopalpus	8810163	Conopalpus testaceus	4453611	
1095148	Ptilinus pectinicornis (Linnaeus, 1758)	1095148	Ptilinus pectinicornis (Linnaeus, 1758)	16	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Anobiidae	7770	Ptilinus	7941649	Ptilinus pectinicornis	1095148	
5743655	Cyphon coarctatus Paykull, 1799	9588116	Contacyphon coarctatus (Paykull, 1799)	52	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Scirtidae	7849	Contacyphon	4290611	Contacyphon coarctatus	9588116	
5020442	Xyleborus dispar Wood & Bright, 1992	5020442	Xyleborus dispar Wood & Bright, 1992	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Xyleborus	1232636	Xyleborus dispar	5020442	
4453472	Arthrolips obscura (Sahlberg, 1833)	4453472	Arthrolips obscura (Sahlberg, 1833)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Corylophidae	3796	Arthrolips	1044189	Arthrolips obscura	4453472	
2028895	Errhomenus brachypterus Fieber, 1866	2028895	Errhomenus brachypterus Fieber, 1866	16	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cicadellidae	9647	Errhomenus	2028894	Errhomenus brachypterus	2028895	
4429887	Podistra rufotestacea (Letzner, 1845)	4429887	Podistra rufotestacea (Letzner, 1845)	11	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cantharidae	7777	Podistra	4406661	Podistra rufotestacea	4429887	
8033155	Ptinus subpillosus Sturm, 1837	8033155	Ptinus subpillosus Sturm, 1837	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Ptinidae	6987	Ptinus	1095764	Ptinus subpillosus	8033155	
1035185	Amara aenea (DeGeer, 1774)	1035185	Amara aenea (DeGeer, 1774)	35	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Amara	8169866	Amara aenea	1035185	
4453217	Phloeostichus denticollis Redtenbacher, 1842	4453217	Phloeostichus denticollis Redtenbacher, 1842	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Phloeostichidae	3262878	Phloeostichus	4453216	Phloeostichus denticollis	4453217	
10950305	Drymus sylvaticus (Fabricius, 1775)	10950305	Drymus sylvaticus (Fabricius, 1775)	24	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Rhyparochromidae	4326	Drymus	2008136	Drymus sylvaticus	10950305	
1244656	Trypodendron lineatum (A.G.Olivier, 1800)	1244656	Trypodendron lineatum (A.G.Olivier, 1800)	17	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Trypodendron	1244631	Trypodendron lineatum	1244656	
5757192	Dromius angustus Brullé, 1834	5757192	Dromius angustus Brullé, 1834	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Dromius	1036744	Dromius angustus	5757192	
1042548	Liogluta C.G.Thomson, 1858	1042548	Liogluta C.G.Thomson, 1858	3	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Liogluta	1042548			
7748881	Hylurgops palliatus Wood & Bright, 1992	7748881	Hylurgops palliatus Wood & Bright, 1992	21	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Hylurgops	1214664	Hylurgops palliatus	7748881	
4404891	Proteinus Latreille, 1797	4404891	Proteinus Latreille, 1797	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Proteinus	4404891			
5758859	Rhyparochromus pini (Linnaeus, 1758)	5758859	Rhyparochromus pini (Linnaeus, 1758)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Rhyparochromidae	4326	Rhyparochromus	5152522	Rhyparochromus pini	5758859	
1044375	Corticaria elongata (Gyllenhal, 1827)	1044375	Corticaria elongata (Gyllenhal, 1827)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Latridiidae	7834	Corticaria	1043833	Corticaria elongata	1044375	
6097589	Gyrophaena gentilis Erichson, 1839	6097589	Gyrophaena gentilis Erichson, 1839	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Gyrophaena	1041519	Gyrophaena gentilis	6097589	
2049296	Pithyotettix abietinus (Fallén, 1806)	2049296	Pithyotettix abietinus (Fallén, 1806)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cicadellidae	9647	Pithyotettix	2049291	Pithyotettix abietinus	2049296	
1174297	Magdalis nitida Porta, 1932	1174297	Magdalis nitida Porta, 1932	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Magdalis	1174196	Magdalis nitida	1174297	
4438479	Sepedophilus constans (Fowler, 1888)	4438479	Sepedophilus constans (Fowler, 1888)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Sepedophilus	4438443	Sepedophilus constans	4438479	
1201193	Rhyncolus punctatulus C.H.Boheman, 1838	1201193	Rhyncolus punctatulus C.H.Boheman, 1838	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Rhyncolus	1201188	Rhyncolus punctatulus	1201193	
4451089	Enicmus atriceps Hansen, 1962	4451089	Enicmus atriceps Hansen, 1962	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Latridiidae	7834	Enicmus	4405061	Enicmus atriceps	4451089	
4428855	Hypoganus inunctus (Lacordaire, 1835)	4428855	Hypoganus inunctus (Lacordaire, 1835)	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Elateridae	7825	Hypoganus	4406744	Hypoganus inunctus	4428855	
6097544	Heterothops niger Kraatz, 1868	4436683	Heterothops praevius Erichson, 1839	5	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Heterothops	4308863	Heterothops praevius	4436683	
4453653	Osphya bipunctata (Fabricius, 1775)	4453653	Osphya bipunctata (Fabricius, 1775)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Melandryidae	4741	Osphya	4407680	Osphya bipunctata	4453653	
5746298	Tachinus corticinus Gravenhorst, 1802	5746298	Tachinus corticinus Gravenhorst, 1802	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Tachinus	9174844	Tachinus corticinus	5746298	
5017468	Trachodes hispidus (C.Linnaeus, 1758)	5017468	Trachodes hispidus (C.Linnaeus, 1758)	12	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Trachodes	1213734	Trachodes hispidus	5017468	
5746011	Gyrohypnus angustatus Stephens, 1833	5746011	Gyrohypnus angustatus Stephens, 1833	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Gyrohypnus	7236254	Gyrohypnus angustatus	5746011	
2011069	Chlamydatus pulicarius (Fallen, 1807)	2011069	Chlamydatus pulicarius (Fallen, 1807)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Miridae	4319	Chlamydatus	2011068	Chlamydatus pulicarius	2011069	
5753720	Poecilus versicolor (Sturm, 1824)	5753720	Poecilus versicolor (Sturm, 1824)	50	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Poecilus	7927877	Poecilus versicolor	5753720	
4489041	Campylosteira verna (Fallén, 1826)	4489041	Campylosteira verna (Fallén, 1826)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Tingidae	7899	Campylosteira	4405993	Campylosteira verna	4489041	
6097419	Atheta benickiella Brundin, 1948	6097419	Atheta benickiella Brundin, 1948	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Atheta	1040903	Atheta benickiella	6097419	
4437431	Staphylinus dimidiaticornis Gemminger, 1851	4437431	Staphylinus dimidiaticornis Gemminger, 1851	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Staphylinus	4407470	Staphylinus dimidiaticornis	4437431	
4444803	Eusphalerum semicoleoptratum (Panzer, 1794)	4444803	Eusphalerum semicoleoptratum (Panzer, 1794)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Eusphalerum	4407879	Eusphalerum semicoleoptratum	4444803	
8402173	Leiodes flavicornis (Brisout de Barneville, 1883)	8402173	Leiodes flavicornis (Brisout de Barneville, 1883)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Leiodidae	4738	Leiodes	3261764	Leiodes flavicornis	8402173	
5154811	Deltocephalus pulicaris (Fallén, 1806)	5154811	Deltocephalus pulicaris (Fallén, 1806)	36	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cicadellidae	9647	Deltocephalus	2024963	Deltocephalus pulicaris	5154811	
4484105	Aphrodes makarovi Zakhvatkin, 1948	4484105	Aphrodes makarovi Zakhvatkin, 1948	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cicadellidae	9647	Aphrodes	2024716	Aphrodes makarovi	4484105	
7771798	Cryphalus abietis Ferrari, 1867	7771798	Cryphalus abietis Ferrari, 1867	31	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Cryphalus	1212051	Cryphalus abietis	7771798	
1174281	Magdalis linearis Porta, 1932	1174281	Magdalis linearis Porta, 1932	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Magdalis	1174196	Magdalis linearis	1174281	
4430629	Malthodes pumilus (Brébisson, 1835)	4430629	Malthodes pumilus (Brébisson, 1835)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cantharidae	7777	Malthodes	4406155	Malthodes pumilus	4430629	
2025998	Euscelis Brullé, 1832	2025998	Euscelis Brullé, 1832	5	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cicadellidae	9647	Euscelis	2025998			
4427330	Globicornis nigripes (Fabricius, 1792)	4427330	Globicornis nigripes (Fabricius, 1792)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Dermestidae	9714	Globicornis	4405964	Globicornis nigripes	4427330	
5752632	Oxystoma craccae (Linnaeus, 1767)	5752632	Oxystoma craccae (Linnaeus, 1767)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Apionidae	4207	Oxystoma	1248761	Oxystoma craccae	5752632	
2010019	Megalocoleus molliculus (Fallen, 1807)	2010019	Megalocoleus molliculus (Fallen, 1807)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Miridae	4319	Megalocoleus	2010018	Megalocoleus molliculus	2010019	
4485704	Podops inunctus (J.C.Fabricius, 1775)	4485704	Podops inunctus (J.C.Fabricius, 1775)	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Pentatomidae	9650	Podops	8882580	Podops inunctus	4485704	
5878782	Agriotes pallidulus (Illiger, 1807)	5878782	Agriotes pallidulus (Illiger, 1807)	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Elateridae	7825	Agriotes	1162125	Agriotes pallidulus	5878782	
4990526	Cassida rubiginosa Müller, 1776	4990526	Cassida rubiginosa Müller, 1776	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Cassida	1048148	Cassida rubiginosa	4990526	
2137898	Dicymbium nigrum (Blackwall, 1834)	2137898	Dicymbium nigrum (Blackwall, 1834)	38	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Linyphiidae	3415	Dicymbium	2137896	Dicymbium nigrum	2137898	
6097451	Atheta nidicola (Johansen, 1914)	6097451	Atheta nidicola (Johansen, 1914)	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Atheta	1040903	Atheta nidicola	6097451	
4456507	Tomoxia bucephala Costa, 1854	4456507	Tomoxia bucephala Costa, 1854	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Mordellidae	4746	Tomoxia	1046048	Tomoxia bucephala	4456507	
1194839	Otiorhynchus scaber (Linnaeus, 1758)	7734984	Romualdius scaber (Linnaeus, 1758)	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Romualdius	7780518	Romualdius scaber	7734984	
4482949	Macrosteles cristatus (Ribaut, 1927)	4482949	Macrosteles cristatus (Ribaut, 1927)	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cicadellidae	9647	Macrosteles	2039592	Macrosteles cristatus	4482949	
5757210	Dromius fenestratus (Fabricius, 1794)	5757210	Dromius fenestratus (Fabricius, 1794)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Dromius	1036744	Dromius fenestratus	5757210	
2043360	Psammotettix helvolus (Kirschbaum, 1868)	2043360	Psammotettix helvolus (Kirschbaum, 1868)	20	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cicadellidae	9647	Psammotettix	2043258	Psammotettix helvolus	2043360	
4436613	Quedius fuliginosus (Gravenhorst, 1802)	4436613	Quedius fuliginosus (Gravenhorst, 1802)	12	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Quedius	4290501	Quedius fuliginosus	4436613	
2043258	Psammotettix Haupt, 1929	2043258	Psammotettix Haupt, 1929	7	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cicadellidae	9647	Psammotettix	2043258			
5018723	Ips typographus (C.Linnaeus, 1758)	5018723	Ips typographus (C.Linnaeus, 1758)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Ips	4990244	Ips typographus	5018723	
2011610	Phytocoris Fallen, 1814	2011610	Phytocoris Fallen, 1814	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Miridae	4319	Phytocoris	2011610			
5755952	Stenolophus mixtus (Herbst, 1784)	5755952	Stenolophus mixtus (Herbst, 1784)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Stenolophus	8401238	Stenolophus mixtus	5755952	
1701343	Euthystira brachyptera (Ocskay, 1826)	1701343	Euthystira brachyptera (Ocskay, 1826)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Orthoptera	1458	Acrididae	9394	Euthystira	1701338	Euthystira brachyptera	1701343	
2053987	Eurysula lurida (Fieber, 1866)	2053987	Eurysula lurida (Fieber, 1866)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Delphacidae	8498	Eurysula	2053986	Eurysula lurida	2053987	
7486552	Cychrus attenuatus (Fabricius, 1792)	7486552	Cychrus attenuatus (Fabricius, 1792)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Cychrus	1036615	Cychrus attenuatus	7486552	
4447766	Colon latum Kraatz, 1850	4447766	Colon latum Kraatz, 1850	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Colonidae	4760102	Colon	4406732	Colon latum	4447766	
6097590	Gyrophaena joyioides Wüsthoff, 1937	6097590	Gyrophaena joyioides Wüsthoff, 1937	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Gyrophaena	1041519	Gyrophaena joyioides	6097590	
4467956	Polydrusus pallidus (Gyllenhal, 1834)	4467956	Polydrusus pallidus (Gyllenhal, 1834)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Polydrusus	1176427	Polydrusus pallidus	4467956	
4462590	Aphthona venustula Kutschera, 1861	4462590	Aphthona venustula Kutschera, 1861	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Aphthona	1049119	Aphthona venustula	4462590	
4438481	Sepedophilus immaculatus (Stephens, 1832)	4438481	Sepedophilus immaculatus (Stephens, 1832)	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Sepedophilus	4438443	Sepedophilus immaculatus	4438481	
4447391	Amphicyllis globus (Fabricius, 1792)	4447391	Amphicyllis globus (Fabricius, 1792)	18	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Leiodidae	4738	Amphicyllis	4408136	Amphicyllis globus	4447391	
4451852	Ephistemus reitteri Casey, 1900	4451852	Ephistemus reitteri Casey, 1900	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cryptophagidae	7784	Ephistemus	4404680	Ephistemus reitteri	4451852	
5874752	Atheta gagatina (Baudi di Selve, 1848)	5874752	Atheta gagatina (Baudi di Selve, 1848)	13	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Atheta	1040903	Atheta gagatina	5874752	
4429353	Hemicrepidius hirtus (Herbst, 1784)	4429353	Hemicrepidius hirtus (Herbst, 1784)	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Elateridae	7825	Hemicrepidius	4429351	Hemicrepidius hirtus	4429353	
2054384	Chloriona smaragdula (Stål, 1853)	2054384	Chloriona smaragdula (Stål, 1853)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Delphacidae	8498	Chloriona	2054377	Chloriona smaragdula	2054384	
1039006	Nicrophorus vespilloides Herbst, 1783	1039006	Nicrophorus vespilloides Herbst, 1783	32	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Nicrophorus	1038957	Nicrophorus vespilloides	1039006	
4429807	Rhagonycha lignosa (Müller, 1764)	4429807	Rhagonycha lignosa (Müller, 1764)	19	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cantharidae	7777	Rhagonycha	4407026	Rhagonycha lignosa	4429807	
1067409	Aphodius fimetarius (Linnaeus, 1758)	1067409	Aphodius fimetarius (Linnaeus, 1758)	29401	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Scarabaeidae	5840	Aphodius	1067398	Aphodius fimetarius	1067409	
4434666	Nevraphes elongatulus (Müller & Kunze, 1822)	5875051	Neuraphes elongatulus (P.W.J.Müller & Kunze, 1822)	16	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Neuraphes	4735628	Neuraphes elongatulus	5875051	
1080269	Protaetia cuprea (Fabricius, 1775)	1080269	Protaetia cuprea (Fabricius, 1775)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Scarabaeidae	5840	Protaetia	1080110	Protaetia cuprea	1080269	
5749056	Cryptophagus lycoperdi (Scopoli, 1763)	5749056	Cryptophagus lycoperdi (Scopoli, 1763)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cryptophagidae	7784	Cryptophagus	8249778	Cryptophagus lycoperdi	5749056	
